customer_id,application_id,application_hour,application_day_of_week,account_open_year,preferred_contact,referral_code,account_status_code,random_noise_1,num_login_sessions,num_customer_service_calls,has_mobile_app,paperless_billing,age,annual_income,employment_length,employment_type,education,marital_status,num_dependents,employment_length_missing,credit_score,num_credit_accounts,oldest_credit_line_age,oldest_account_age_months,total_credit_limit,num_delinquencies_2yrs,num_inquiries_6mo,recent_inquiry_count,num_public_records,num_collections,account_diversity_index,loan_type,loan_amount,loan_term,interest_rate,loan_purpose,loan_to_value_ratio,origination_channel,loan_officer_id,marketing_campaign,monthly_income,existing_monthly_debt,monthly_payment,debt_to_income_ratio,debt_service_ratio,payment_to_income_ratio,credit_utilization,credit_usage_amount,available_credit,total_monthly_debt_payment,annual_debt_payment,loan_to_annual_income,total_debt_amount,monthly_free_cash_flow,revolving_balance_missing,state,regional_unemployment_rate,regional_median_income,regional_median_rent,housing_price_index,cost_of_living_index,previous_zip_code
100059,635991,7,0,2010,Mail,REF0000,ACT-1,0.199676,10,1,0,1,34,61200,4.8,full_time,bachelor,Married,2,0,718,15,4.8,57.599999999999994,123900.0,0.0,1,1,0,0,0.245,personal,13300,36,12.67,Debt Consolidation,0.0,Online,1005,C,5100.0,1087.84,446.02,0.301,0.301,0.087,0.191,23664.9,100235.1,1533.86,18406.32,0.217,36964.9,3566.14,0,NY,5.0,72000,1650,140,107,267
100060,584882,12,4,2018,Email,REF0000,ACT-1,0.563831,5,3,0,1,20,20000,2.8,full_time,some_college,Single,1,0,668,6,2.0,24.0,30700.0,0.0,2,2,0,0,0.286,personal,31400,60,13.36,Major Purchase,0.0,Online,1013,R,1666.67,232.47,720.25,0.572,0.572,0.432,0.417,12801.9,17898.1,952.72,11432.64,1.57,44201.9,713.95,0,NJ,5.5,82000,2080,137,125,832
100061,601527,2,3,2010,Email,REF2704,ACT-2,0.287478,16,2,1,1,58,50000,0.9,part_time,bachelor,Married,2,0,708,13,4.2,50.400000000000006,114400.0,0.0,0,0,0,0,0.372,mortgage,266400,360,4.98,Home Purchase,0.618,Online,999,N,4166.67,1068.3,1426.84,0.599,0.599,0.342,0.35,40040.0,74360.0,2495.14,29941.68,5.328,306440.0,1671.53,0,NY,5.4,72000,1910,146,116,918
100062,565225,10,1,2013,Email,REF0000,ACT-2,2.102005,12,4,1,1,46,194100,4.6,full_time,graduate,Married,3,0,717,16,8.3,99.60000000000001,500000.0,0.0,2,2,0,0,0.39,mortgage,365500,360,4.98,Home Purchase,0.767,Online,1015,V,16175.0,5290.52,1957.62,0.448,0.448,0.121,0.536,268000.0,232000.0,7248.14,86977.68,1.883,633500.0,8926.86,0,PA,4.7,61000,1330,104,91,891
100063,633334,12,1,2010,Email,REF5273,ACT-2,-0.045063,3,2,1,1,19,33000,1.1,full_time,some_college,Single,0,0,688,9,1.0,12.0,34400.0,0.0,0,0,0,0,0.202,personal,17800,36,12.11,Major Purchase,0.0,Direct Mail,1047,F,2750.0,490.68,592.15,0.394,0.394,0.215,0.227,7808.8,26591.2,1082.83,12993.96,0.539,25608.8,1667.17,0,CA,5.5,75000,1670,165,125,998
100064,591704,20,1,2017,Phone,REF7681,ACT-2,0.955436,12,2,1,1,38,70100,8.9,full_time,advanced,Married,3,0,750,13,8.9,106.80000000000001,145000.0,0.0,1,1,0,0,0.42,personal,12800,48,10.6,Major Purchase,0.0,Broker,1005,T,5841.67,1222.16,328.34,0.265,0.265,0.056,0.924,133980.0,11020.0,1550.5,18606.0,0.183,146780.0,4291.17,0,NY,5.5,72000,1750,142,120,689
100065,579423,15,5,2010,Mail,REF0000,ACT-2,-0.965758,15,1,1,1,54,49900,6.3,full_time,graduate,Married,2,0,684,14,8.6,103.19999999999999,34400.0,0.0,4,4,0,0,0.287,personal,4600,12,11.9,Major Purchase,0.0,Online,1004,Q,4158.0,1182.23,408.49,0.383,0.383,0.098,0.772,26556.8,7843.2,1590.72,19088.64,0.092,31156.8,2567.61,0,TX,4.2,61000,1410,103,85,543
100066,640092,5,6,2016,Email,REF0000,ACT-1,-0.768951,11,3,0,0,46,82200,0.8,contract,some_college,Married,2,0,736,4,6.5,78.0,67100.0,0.0,3,3,0,0,0.229,mortgage,180400,360,5.83,Home Purchase,0.858,Broker,998,D,6850.0,845.4,1061.95,0.278,0.278,0.155,0.223,14963.3,52136.7,1907.35,22888.2,2.195,195363.3,4942.65,0,NY,5.3,72000,2050,141,110,492
100067,563500,6,4,2021,Phone,REF7665,ACT-3,0.234821,8,3,1,1,37,78000,6.1,full_time,advanced,Married,0,0,775,6,7.3,87.6,187300.0,0.0,2,2,0,0,0.255,personal,14200,36,11.2,Medical,0.0,Branch,1003,J,6500.0,557.6,466.24,0.158,0.158,0.072,0.602,112754.6,74545.4,1023.84,12286.08,0.182,126954.6,5476.16,0,NY,4.7,72000,1700,141,110,767
100068,554889,16,0,2018,Email,REF0000,ACT-2,-0.39168,11,1,1,1,47,32400,8.6,full_time,graduate,Single,1,0,795,8,11.0,132.0,36400.0,0.0,1,1,0,0,0.372,mortgage,284100,360,4.24,Home Purchase,0.677,Online,1055,H,2700.0,810.46,1395.94,0.817,0.817,0.517,0.592,21548.8,14851.2,2206.4,26476.8,8.769,305648.8,493.6,0,WA,5.4,78000,2040,152,125,176
100069,558728,4,5,2014,Phone,REF0000,ACT-1,-1.139935,7,2,1,0,39,47900,10.1,full_time,bachelor,Single,1,0,714,11,16.9,202.79999999999998,111900.0,0.0,2,2,0,0,0.48,personal,12500,36,9.81,Home Improvement,0.0,Broker,1046,Q,3991.67,541.35,402.23,0.236,0.236,0.101,0.361,40395.9,71504.1,943.58,11322.96,0.261,52895.9,3048.09,0,CA,5.8,75000,1970,160,125,633
100070,600691,20,2,2016,Mail,REF0000,ACT-2,0.328973,9,2,1,1,33,108600,7.3,full_time,graduate,Married,4,0,764,5,8.7,104.39999999999999,267100.0,0.0,1,1,1,0,0.24,credit_card,15500,0,18.36,Revolving Credit,0.0,Direct Mail,1083,T,9050.0,2903.16,465.0,0.372,0.372,0.051,0.417,111380.7,155719.3,3368.16,40417.92,0.143,126880.7,5681.84,0,VA,3.7,74000,1670,127,110,591
100071,572125,13,0,2012,Email,REF0000,ACT-1,2.226532,4,1,1,0,24,22200,2.9,full_time,some_college,Single,1,0,642,13,6.0,72.0,51300.0,0.0,2,2,0,0,0.347,mortgage,420100,360,7.0,Home Purchase,0.827,Online,1044,B,1850.0,339.22,2794.94,1.694,1.694,1.511,0.416,21340.8,29959.2,3134.16,37609.92,18.923,441440.8,-1284.16,0,CA,5.8,75000,1970,154,124,856
100072,626535,19,2,2020,Email,REF2766,ACT-3,1.261483,7,4,1,0,34,65400,0.7,full_time,high_school,Married,0,0,715,16,8.1,97.19999999999999,41600.0,0.0,2,2,0,0,0.362,mortgage,346600,360,6.96,Refinance,0.627,Broker,1001,J,5450.0,678.9,2296.63,0.546,0.546,0.421,0.66,27456.0,14144.0,2975.53,35706.36,5.3,374056.0,2474.47,0,GA,4.0,58000,1400,105,88,513
100073,576863,4,5,2020,Email,REF0000,ACT-3,-1.434322,14,1,1,1,45,62300,7.0,full_time,bachelor,Divorced,0,0,725,14,8.3,99.60000000000001,133100.0,0.0,0,0,0,0,0.305,personal,13600,60,9.93,Major Purchase,0.0,Online,1050,A,5191.67,1211.09,288.49,0.289,0.289,0.056,0.646,85982.6,47117.4,1499.58,17994.96,0.218,99582.6,3692.09,0,NC,4.1,54000,1310,113,96,167
100074,596438,18,5,2013,Phone,REF0000,ACT-1,1.249741,11,1,1,0,53,26600,10.3,full_time,some_college,Married,1,0,675,16,14.1,169.2,63300.0,0.0,1,1,0,0,0.384,personal,13800,12,11.53,Home Improvement,0.0,Online,1003,Q,2217.0,412.14,1223.08,0.738,0.738,0.552,0.542,34308.6,28991.4,1635.22,19622.64,0.519,48108.6,581.45,0,TX,4.0,61000,1430,102,79,410
100075,552406,12,3,2021,Email,REF1528,ACT-1,-1.390544,10,2,1,0,39,29000,3.7,full_time,advanced,Married,1,0,716,9,12.4,148.8,77700.0,0.0,2,2,0,0,0.402,credit_card,8700,0,17.46,Revolving Credit,0.0,Direct Mail,1014,D,2416.67,929.39,261.0,0.493,0.493,0.108,0.249,19347.3,58352.7,1190.39,14284.68,0.3,28047.3,1226.28,0,NJ,4.5,82000,1900,146,117,771
100076,633616,18,2,2023,Email,REF4225,ACT-1,0.826965,5,2,1,1,32,73900,11.0,full_time,graduate,Married,0,0,754,10,8.1,97.19999999999999,97400.0,0.0,1,1,1,0,0.384,credit_card,10100,0,17.03,Revolving Credit,0.0,Branch,1093,M,6158.33,1988.27,303.0,0.372,0.372,0.049,0.225,21915.0,75485.0,2291.27,27495.24,0.137,32015.0,3867.06,0,MA,4.4,81000,1820,140,122,162
100077,622264,12,4,2010,Email,REF0000,ACT-3,-0.086108,11,1,1,1,41,42600,9.0,full_time,some_college,Married,2,0,647,12,5.4,64.80000000000001,95400.0,0.0,1,1,0,0,0.243,mortgage,125400,360,7.9,Refinance,0.778,Branch,1000,H,3550.0,962.87,911.41,0.528,0.528,0.257,0.549,52374.6,43025.4,1874.28,22491.36,2.944,177774.6,1675.72,0,GA,3.6,58000,1530,109,84,445
100078,631948,17,3,2023,Email,REF0000,ACT-2,0.757185,13,2,0,0,55,33800,9.7,contract,graduate,Single,0,0,796,12,2.7,32.400000000000006,82500.0,0.0,2,2,0,0,0.283,mortgage,487100,360,3.2,Home Purchase,0.941,Online,1041,Q,2816.67,518.79,2106.55,0.932,0.932,0.748,0.627,51727.5,30772.5,2625.34,31504.08,14.411,538827.5,191.33,0,OH,4.3,56000,1370,99,85,466
100079,629986,18,6,2015,Email,REF0000,ACT-1,1.03166,8,3,1,1,45,80100,9.3,self_employed,some_college,Divorced,1,0,741,12,12.5,150.0,229300.0,0.0,4,4,0,0,0.443,credit_card,5300,0,16.72,Revolving Credit,0.0,Online,1002,N,6675.0,620.24,159.0,0.117,0.117,0.024,0.144,33019.2,196280.8,779.24,9350.88,0.066,38319.2,5895.76,0,NY,5.2,72000,1450,132,107,790
100080,620471,7,0,2020,Email,REF0000,ACT-1,0.1981,12,1,1,1,46,20400,6.5,full_time,some_college,Married,1,0,691,18,6.7,80.4,41700.0,0.0,1,1,0,0,0.491,mortgage,332000,180,7.59,Refinance,0.812,Branch,1086,B,1700.0,538.78,3094.69,2.137,2.137,1.82,0.245,10216.5,31483.5,3633.47,43601.64,16.275,342216.5,-1933.47,0,AZ,4.4,58000,1220,113,95,333
100081,631987,9,1,2020,Phone,REF0000,ACT-2,-1.822715,4,2,1,1,24,24100,5.2,self_employed,high_school,Married,0,1,602,11,6.0,72.0,62900.0,0.0,4,4,0,0,0.258,mortgage,336700,360,7.72,Refinance,0.753,Branch,997,C,2008.33,376.87,2405.18,1.385,1.385,1.198,0.411,25851.9,37048.1,2782.05,33384.6,13.971,362551.9,-773.72,0,TX,4.1,61000,1680,115,100,906
100082,641122,19,6,2014,Email,REF0000,ACT-1,-0.368071,13,2,1,0,55,92900,1.0,full_time,bachelor,Married,2,0,820,12,10.7,128.39999999999998,123800.0,0.0,3,3,0,0,0.419,mortgage,320500,360,4.38,Refinance,0.567,Online,1059,M,7742.0,2743.22,1601.15,0.561,0.561,0.207,0.19,23522.0,100278.0,4344.37,52132.44,3.45,344022.0,3397.297,0,MO,3.8,55000,1250,94,75,542
100083,547683,18,1,2011,Email,REF0000,ACT-1,0.049759,9,1,1,0,29,20000,7.6,full_time,high_school,Married,0,0,719,13,11.0,132.0,40600.0,0.0,1,1,0,0,0.287,personal,12600,36,12.17,Debt Consolidation,0.0,Broker,1048,N,1666.67,490.26,419.52,0.546,0.546,0.252,0.621,25212.6,15387.4,909.78,10917.36,0.63,37812.6,756.887,0,CA,5.5,75000,1920,157,131,154
100084,638151,23,5,2013,Email,REF0000,ACT-2,-0.395023,14,2,0,1,48,32700,9.4,full_time,bachelor,Married,3,0,727,18,15.3,183.60000000000002,65200.0,0.0,2,2,0,1,0.426,personal,22500,48,10.96,Home Improvement,0.0,Online,1050,U,2725.0,220.59,581.09,0.294,0.294,0.213,0.715,46618.0,18582.0,801.68,9620.16,0.688,69118.0,1923.32,0,NC,4.0,54000,1570,106,88,632
100085,598891,12,1,2014,Email,REF0000,ACT-1,-0.366469,8,1,0,1,49,20000,4.2,full_time,graduate,Married,1,0,776,6,7.0,84.0,61500.0,0.0,1,1,0,0,0.318,credit_card,4200,0,17.02,Revolving Credit,0.0,Broker,1003,N,1667.0,582.77,126.0,0.425,0.425,0.076,0.191,11746.5,49753.5,708.77,8505.24,0.21,15946.5,957.9,0,NY,5.1,72000,1500,149,115,391
100086,611118,3,6,2016,Phone,REF0000,ACT-2,-0.395119,7,3,1,1,23,46500,5.2,full_time,graduate,Single,1,0,734,8,5.0,60.0,89500.0,0.0,1,1,0,0,0.242,mortgage,456300,360,6.64,Home Purchase,0.772,Branch,998,W,3875.0,497.66,2926.27,0.884,0.884,0.755,0.347,31056.5,58443.5,3423.93,41087.16,9.813,487356.5,451.07,0,GA,3.6,58000,1320,102,87,781
100087,554925,7,4,2018,Email,REF8132,ACT-1,0.62695,7,2,1,1,38,35500,2.8,full_time,high_school,Single,1,0,602,9,9.9,118.80000000000001,25200.0,0.0,2,2,0,0,0.37,personal,18400,24,13.82,Debt Consolidation,0.0,Online,1056,H,2958.0,403.96,881.87,0.435,0.435,0.298,0.49,12348.0,12852.0,1285.83,15429.96,0.518,30748.0,1672.5,0,MO,4.0,55000,1460,95,78,498
100088,564525,12,0,2019,Mail,REF0000,ACT-1,-0.453369,14,1,1,0,62,29500,4.9,full_time,graduate,Single,0,0,748,7,18.5,222.0,72700.0,0.0,2,2,0,0,0.435,credit_card,9300,0,18.19,Revolving Credit,0.0,Branch,1002,N,2458.33,719.96,279.0,0.406,0.406,0.113,0.45,32715.0,39985.0,998.96,11987.52,0.315,42015.0,1459.37,0,TX,4.0,61000,1500,104,86,654
100089,638139,5,5,2015,Phone,REF0000,ACT-2,2.159025,6,0,0,1,33,37800,6.4,full_time,bachelor,Married,2,0,739,14,10.1,121.19999999999999,107400.0,0.0,0,0,0,0,0.304,credit_card,9700,0,19.05,Revolving Credit,0.0,Online,1005,A,3150.0,232.93,291.0,0.166,0.166,0.092,0.224,24057.6,83342.4,523.93,6287.16,0.257,33757.6,2626.07,0,TX,4.2,61000,1480,111,87,987
100090,570532,16,3,2020,Email,REF0000,ACT-1,-0.393835,10,1,1,1,34,20000,6.4,full_time,bachelor,Married,0,0,698,19,10.6,127.19999999999999,44500.0,0.0,1,1,0,0,0.363,personal,23400,48,13.74,Debt Consolidation,0.0,Branch,1005,Q,1666.67,160.75,636.39,0.478,0.478,0.382,0.17,7565.0,36935.0,797.14,9565.68,1.17,30965.0,869.53,0,TX,4.5,61000,1270,108,85,980
100091,635381,22,6,2011,Phone,REF0000,ACT-2,0.270445,2,1,0,1,45,115500,11.0,full_time,bachelor,Married,2,0,785,10,21.1,253.20000000000002,107100.0,0.0,0,0,0,0,0.458,personal,2700,48,10.28,Major Purchase,0.0,Broker,1056,C,9625.0,1113.01,68.84,0.123,0.123,0.007,0.554,59333.4,47766.6,1181.85,14182.2,0.023,62033.4,8443.15,0,MO,3.8,55000,1400,93,79,490
100092,599231,7,3,2011,Mail,REF0000,ACT-1,-0.111163,14,2,1,1,57,53000,7.6,self_employed,graduate,Divorced,1,0,784,24,7.0,84.0,92700.0,0.0,2,2,0,0,0.427,mortgage,324100,360,3.8,Home Purchase,0.513,Online,1011,Z,4416.67,1006.21,1510.17,0.57,0.57,0.342,0.669,62016.3,30683.7,2516.38,30196.56,6.115,386116.3,1900.29,0,NJ,5.4,82000,1780,135,114,894
100093,564363,18,3,2018,Email,REF8569,ACT-1,0.946068,11,2,1,0,42,39500,1.8,full_time,bachelor,Single,1,0,756,3,13.8,165.60000000000002,110500.0,0.0,1,1,0,0,0.33,personal,3600,48,10.16,Major Purchase,0.0,Online,1000,N,3291.67,412.36,91.58,0.153,0.153,0.028,0.462,51051.0,59449.0,503.94,6047.28,0.091,54651.0,2787.73,0,TX,3.4,61000,1500,106,82,632
100094,591198,1,6,2015,Phone,REF0000,ACT-3,-1.533507,6,8,1,0,46,44100,10.8,full_time,high_school,Married,0,0,679,12,6.7,80.4,115600.0,0.0,4,4,0,0,0.262,mortgage,131100,180,7.15,Home Purchase,0.769,Branch,1013,L,3675.0,288.39,1189.39,0.402,0.402,0.324,0.758,87624.8,27975.2,1477.78,17733.36,2.973,218724.8,2197.22,0,PA,4.7,61000,1450,93,78,394
100095,580963,3,0,2023,Mail,REF0000,ACT-1,-0.824432,16,3,1,0,51,29900,2.0,full_time,some_college,Divorced,0,0,737,14,5.2,62.400000000000006,69900.0,0.0,2,2,0,0,0.284,mortgage,108600,360,5.8,Home Purchase,0.74,Online,1081,W,2491.67,127.69,637.21,0.307,0.307,0.256,0.426,29777.4,40122.6,764.9,9178.8,3.632,138377.4,1726.77,0,FL,5.0,55000,1320,112,82,929
100096,559649,7,5,2011,Email,REF0000,ACT-1,-1.471589,5,1,1,1,30,55800,4.7,full_time,advanced,Single,0,0,704,6,0.7,8.399999999999999,39200.0,0.0,0,0,0,0,0.141,mortgage,464800,360,5.18,Home Purchase,0.645,Branch,1079,O,4650.0,1030.94,2546.53,0.769,0.769,0.548,0.593,23245.6,15954.4,3577.47,42929.64,8.33,488045.6,1072.53,0,FL,4.5,55000,1150,114,87,895
100097,601029,16,6,2016,Email,REF4139,ACT-1,0.230085,11,1,1,0,41,85000,2.7,part_time,bachelor,Married,2,0,725,5,12.6,151.2,65500.0,0.0,3,3,0,0,0.282,mortgage,394800,360,7.75,Refinance,0.692,Direct Mail,1083,H,7083.33,1469.05,2828.4,0.607,0.607,0.399,0.632,41396.0,24104.0,4297.45,51569.4,4.645,436196.0,2785.88,1,VA,3.4,74000,1700,133,111,370
100098,632910,13,5,2014,Email,REF2858,ACT-2,1.299858,7,3,1,1,39,26200,10.3,part_time,bachelor,Single,0,0,736,3,15.3,183.60000000000002,52900.0,0.0,2,2,0,0,0.349,credit_card,7900,0,16.31,Revolving Credit,0.0,Branch,1043,P,2183.33,658.99,237.0,0.41,0.41,0.109,0.209,11056.1,41843.9,895.99,10751.88,0.302,18956.1,1287.34,0,OH,4.5,56000,1420,97,88,201
100099,634408,3,0,2023,Email,REF0000,ACT-2,-1.854354,9,0,0,0,33,32600,1.9,full_time,high_school,Married,2,0,634,17,9.3,111.60000000000001,50400.0,0.0,1,1,0,0,0.419,personal,1300,60,12.36,Home Improvement,0.0,Online,1068,U,2716.67,422.02,29.15,0.166,0.166,0.011,0.559,28173.6,22226.4,451.17,5414.04,0.04,29473.6,2265.5,0,IL,5.2,65000,1440,103,87,254
100100,632742,1,6,2016,Email,REF0000,ACT-2,-0.564594,4,1,1,1,22,32000,4.4,full_time,some_college,Single,0,0,642,7,4.0,48.0,64100.0,0.0,5,5,0,0,0.229,personal,27100,24,14.18,Debt Consolidation,0.0,Branch,1045,L,2666.67,383.44,1303.45,0.633,0.633,0.489,0.591,37883.1,26216.9,1686.89,20242.68,0.847,64983.1,979.78,0,IN,4.1,55000,1450,105,87,381
100101,580939,6,4,2015,Phone,REF8464,ACT-1,0.62034,8,1,1,1,38,52300,5.7,full_time,some_college,Married,1,0,691,10,8.9,106.80000000000001,132400.0,0.0,0,0,0,0,0.304,credit_card,9800,0,18.97,Revolving Credit,0.0,Online,1082,P,4358.33,1065.81,294.0,0.312,0.312,0.067,0.551,72952.4,59447.6,1359.81,16317.72,0.187,82752.4,2998.523,0,FL,4.7,55000,1370,115,95,822
100102,578145,19,2,2020,Email,REF0000,ACT-1,0.447218,5,1,1,0,30,36200,10.1,part_time,some_college,Single,0,0,728,8,7.3,87.6,69300.0,0.0,2,2,0,0,0.226,credit_card,8400,0,18.81,Revolving Credit,0.0,Online,1077,Y,3016.67,595.39,252.0,0.281,0.281,0.084,0.136,9424.8,59875.2,847.39,10168.68,0.232,17824.8,2169.28,0,MI,6.1,57000,1340,101,90,781
100103,554766,11,6,2017,Email,REF0000,ACT-2,-0.872686,4,3,1,0,25,40100,5.2,full_time,high_school,Married,0,1,713,18,7.0,84.0,59300.0,0.0,1,1,0,0,0.438,personal,27300,36,11.28,Home Improvement,0.0,Online,1069,A,3341.67,217.26,897.39,0.334,0.334,0.269,0.498,29531.4,29768.6,1114.65,13375.8,0.681,56831.4,2227.02,0,IL,5.1,65000,1590,100,86,141
100104,575514,18,0,2011,Phone,REF0000,ACT-1,-1.401359,11,1,0,0,39,87800,6.4,full_time,bachelor,Married,1,0,692,13,9.6,115.19999999999999,178500.0,0.0,2,2,0,0,0.314,credit_card,13400,0,16.18,Revolving Credit,0.0,Online,996,Y,7316.67,772.84,402.0,0.161,0.161,0.055,0.305,54442.5,124057.5,1174.84,14098.08,0.153,67842.5,6141.827,0,NY,5.0,72000,1520,142,104,333
100105,573157,18,5,2017,Phone,REF5451,ACT-1,-0.053018,12,1,1,1,47,83400,3.3,full_time,high_school,Divorced,0,0,676,14,12.0,144.0,193600.0,0.0,1,1,0,0,0.381,mortgage,108400,360,8.78,Refinance,0.842,Online,1064,T,6950.0,856.35,855.11,0.246,0.246,0.123,0.342,66211.2,127388.8,1711.46,20537.52,1.3,174611.2,5238.54,0,IL,4.8,65000,1600,90,74,957
100106,605097,0,2,2016,Email,REF0000,ACT-1,-0.575624,12,2,1,0,45,97000,3.0,full_time,graduate,Divorced,1,0,799,7,2.5,30.0,307100.0,0.0,0,0,0,0,0.14,credit_card,4500,0,16.37,Revolving Credit,0.0,Branch,1053,Q,8083.33,1407.29,135.0,0.191,0.191,0.017,0.683,209749.3,97350.7,1542.29,18507.48,0.046,214249.3,6541.04,0,WA,4.8,78000,1680,154,124,304
100107,570499,22,6,2018,Phone,REF5444,ACT-1,-0.398531,13,1,1,0,51,36900,16.1,contract,bachelor,Married,4,0,758,14,16.7,200.39999999999998,66900.0,0.0,4,4,0,0,0.386,mortgage,468200,360,4.93,Refinance,0.969,Direct Mail,1042,O,3075.0,317.63,2493.41,0.914,0.914,0.811,0.325,21742.5,45157.5,2811.04,33732.48,12.688,489942.5,263.96,0,IN,4.0,55000,1350,94,70,123
100108,577243,8,1,2010,Email,REF0000,ACT-2,-1.103355,9,6,1,1,58,59300,11.6,full_time,advanced,Single,2,0,784,8,7.0,84.0,99700.0,0.0,4,4,0,0,0.262,mortgage,501700,360,5.13,Refinance,0.76,Online,1003,P,4941.67,1204.02,2733.23,0.797,0.797,0.553,0.555,55333.5,44366.5,3937.25,47247.0,8.46,557033.5,1004.42,0,TX,4.3,61000,1600,99,90,486
100109,627063,13,0,2019,Email,REF0000,ACT-1,0.092319,10,2,1,1,39,68300,5.3,self_employed,graduate,Single,1,0,710,7,5.3,63.599999999999994,140200.0,0.0,2,2,0,0,0.159,personal,22600,48,12.46,Debt Consolidation,0.0,Online,1001,Y,5691.67,427.88,600.26,0.181,0.181,0.105,0.197,27619.4,112580.6,1028.14,12337.68,0.331,50219.4,4663.527,0,TX,3.8,61000,1580,113,90,792
100110,580763,10,2,2020,Email,REF0000,ACT-1,1.676187,13,1,0,1,55,42200,6.8,full_time,bachelor,Married,2,0,762,17,13.6,163.2,61900.0,0.0,2,2,0,0,0.358,personal,8600,60,10.25,Debt Consolidation,0.0,Online,1044,P,3516.67,1262.52,183.78,0.411,0.411,0.052,0.448,27731.2,34168.8,1446.3,17355.6,0.204,36331.2,2070.37,0,CA,5.6,75000,2060,172,134,135
100111,636177,4,5,2013,Phone,REF0000,ACT-1,-1.138028,6,4,1,1,33,63100,2.4,full_time,bachelor,Single,2,0,703,12,11.1,133.2,163900.0,0.0,4,4,0,0,0.28,personal,30800,36,13.24,Medical,0.0,Branch,1005,C,5258.33,2064.96,1041.34,0.591,0.591,0.198,0.333,54578.7,109321.3,3106.3,37275.6,0.488,85378.7,2152.03,0,TX,3.7,61000,1430,100,79,533
100112,630063,20,5,2022,Email,REF0000,ACT-2,0.138236,8,2,1,1,32,60500,2.7,full_time,advanced,Married,5,0,691,13,14.0,168.0,110200.0,0.0,5,5,0,0,0.358,mortgage,485400,360,6.21,Home Purchase,0.934,Branch,1052,X,5042.0,1028.98,2976.07,0.794,0.794,0.59,0.721,79454.2,30745.8,4005.05,48060.6,8.023,564854.2,1036.617,0,NC,4.5,54000,1410,108,85,653
100113,592759,14,0,2020,Email,REF0000,ACT-1,-0.03482,10,1,0,1,49,23400,11.0,full_time,bachelor,Married,1,0,779,4,6.2,74.4,20900.0,0.0,1,1,0,0,0.306,mortgage,380300,180,4.86,Refinance,0.74,Online,997,R,1950.0,652.55,2979.73,1.863,1.863,1.528,0.516,10784.4,10115.6,3632.28,43587.36,16.252,391084.4,-1682.28,0,NY,4.7,72000,1620,144,118,654
100114,545595,7,0,2010,Email,REF0000,ACT-2,0.873216,9,0,0,1,41,37300,4.2,full_time,some_college,Single,0,0,664,6,2.1,25.200000000000003,32700.0,0.0,0,0,1,0,0.171,mortgage,358900,360,9.48,Refinance,0.778,Branch,1038,S,3108.0,708.97,3012.59,1.197,1.197,0.969,0.422,13799.4,18900.6,3721.56,44658.72,9.622,372699.4,-613.227,0,OH,4.4,56000,1290,93,80,884
100115,597477,4,1,2022,Email,REF0000,ACT-1,0.783448,7,2,0,1,27,91900,0.7,full_time,graduate,Single,1,0,788,8,7.7,92.4,254200.0,0.0,1,1,0,0,0.23,credit_card,6900,0,17.73,Revolving Credit,0.0,Branch,1049,L,7658.0,409.39,207.0,0.08,0.08,0.027,0.73,185566.0,68634.0,616.39,7396.68,0.075,192466.0,7041.943,0,CA,4.9,75000,1670,151,112,403
100116,617712,7,5,2010,Phone,REF0000,ACT-1,0.601755,11,1,0,1,33,55800,7.1,self_employed,some_college,Single,0,0,750,5,11.8,141.60000000000002,43600.0,0.0,2,2,0,0,0.213,personal,7400,48,10.98,Debt Consolidation,0.0,Branch,1043,R,4650.0,405.64,191.19,0.128,0.128,0.041,0.587,25593.2,18006.8,596.83,7161.96,0.133,32993.2,4053.17,0,OH,4.7,56000,1290,83,71,743
100117,586735,12,0,2010,Email,REF0000,ACT-1,0.198694,13,3,1,0,46,35900,5.0,contract,high_school,Single,0,0,670,7,16.5,198.0,24900.0,0.0,0,0,0,0,0.386,credit_card,3800,0,20.87,Revolving Credit,0.0,Broker,1017,R,2992.0,781.92,114.0,0.299,0.299,0.038,0.202,5029.8,19870.2,895.92,10751.04,0.106,8829.8,2095.75,1,NJ,5.5,82000,1830,140,115,254
100118,575778,14,2,2017,Email,REF0000,ACT-2,0.9003,6,3,0,0,27,29200,9.6,self_employed,some_college,Married,0,0,665,11,4.2,50.400000000000006,37100.0,0.0,0,0,0,0,0.323,personal,4800,48,13.42,Medical,0.0,Broker,1002,S,2433.33,304.92,129.77,0.179,0.179,0.053,0.516,19143.6,17956.4,434.69,5216.28,0.164,23943.6,1998.64,0,TX,3.5,61000,1460,100,77,176
100119,621980,18,3,2018,Email,REF0000,ACT-2,1.541907,9,2,1,1,28,30300,3.0,full_time,some_college,Single,0,0,685,7,4.8,57.599999999999994,57300.0,0.0,2,2,0,0,0.221,personal,16300,36,13.78,Other,0.0,Branch,1003,G,2525.0,799.75,555.36,0.537,0.537,0.22,0.613,35124.9,22175.1,1355.11,16261.32,0.538,51424.9,1169.89,0,TX,4.7,61000,1470,104,84,394
100120,570162,16,4,2018,Phone,REF9603,ACT-3,0.563374,17,1,1,1,56,76200,7.2,full_time,graduate,Married,2,0,747,14,10.7,128.39999999999998,102600.0,0.0,1,1,0,1,0.452,mortgage,196500,360,3.84,Refinance,0.845,Online,1082,M,6350.0,1057.46,920.09,0.311,0.311,0.145,0.784,80438.4,22161.6,1977.55,23730.6,2.579,276938.4,4372.45,0,VA,4.1,74000,1810,136,117,724
